,user_id,bot_text,cust_text
2370,2061125039," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. just a second. there is a 61c leaving forbes avenue at stanwix at 9 36 p.m. . it will arrive at second street at grant at 10 27 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61c leaving forbes avenue at stanwix at 9 p.m. . it will arrive at second street at grant at 9 51 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. just a second. there is a 61c leaving forbes avenue at stanwix at 8 24 p.m. . it will arrive at second street at grant at 9 15 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61c leaving forbes avenue at stanwix at 7 48 p.m. . it will arrive at second street at grant at 8 45 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",start a new query
2371,2061125039," you can say, when is the next bus, when is the previous bus, start a new query, or goodbye. just a second. there is a 61c leaving forbes avenue at stanwix at 9 36 p.m. . it will arrive at second street at grant at 10 27 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61c leaving forbes avenue at stanwix at 9 p.m. . it will arrive at second street at grant at 9 51 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. just a second. there is a 61c leaving forbes avenue at stanwix at 8 24 p.m. . it will arrive at second street at grant at 9 15 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay. there is a 61c leaving forbes avenue at stanwix at 7 48 p.m. . it will arrive at second street at grant at 8 45 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye. okay, let's start from the beginning. what can i do for you?",the have the 56c schedule
2372,2061125039, the 56c . did i get that right?,yes
2373,2061125039," the 56c . did i get that right? okay i'm sorry but i do not have the schedule for the 56c . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 5 oh 1. what can i do for you?",the ten goodbye
2374,2061125039," for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m..",the goodbye thank you
2375,2061125040," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",61a
2376,2061125040, the 61a . did i get that right?,yes
2377,2061125040, the 61a . did i get that right? alright where do you want to leave from?,peebles and kelly street
2378,2061125040, leaving from peebles and kelly street . is this correct?,yes
2379,2061125040, leaving from peebles and kelly street . is this correct? okay where do you wanna go?,noble street to swissvale
2380,2061125040, going to swissvale . is this correct?,yes
2381,2061125040, going to swissvale . is this correct? alright when do you wanna travel?,next bus
2382,2061125040, you want the next bus . is this correct?,yes
2383,2061125040," you want the next bus . is this correct? right hold on. i'll look that up. the next 61a leaves peebles street at kelly at 7 45 p.m. , and arrives at noble avenue at washington at 7 56 p.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",next bus
2384,2061125041," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",54c 54c
2385,2061125041, the 54c . is this correct?,yes
2386,2061125041, the 54c . is this correct? right where do you want to leave from?,millvale
2387,2061125041," for example, you can say, south hills junction, fifth at bigelow, or the south side.",millvale
2388,2061125041," for example, you can say, south hills junction, fifth at bigelow, or the south side. (003): \"";"";"";4;2;1;0;0;0;0;0;0;0;0;0;0;2;1;0.5;0;0.328785;0.85995;0;none"" let's procede step by step. which neighborhood do you want to leave from?",west penn hospital
2389,2061125041, leaving from west penn hospital . is this correct?,yes
2390,2061125041, leaving from west penn hospital . is this correct? alright where are you going?,south hills junction
2391,2061125041, going to south hills junction . did i get that right?,yes
2392,2061125041, going to south hills junction . did i get that right? right when would you like to travel?,now
2393,2061125041, i think you want the next bus . am i right?,yes
2394,2061125042," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",wanna bus dude twenty need to find from carnegie to robinson
