,user_id,corrected_cust,corrected_bot1_shift,bots_templ_list_shift
1584,2061124020,rankin  place_name ,for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent   sep_sent short_num   short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num n short_num where would you like to leave from  sep_sent , templ_169 templ_1345 templ_402 templ_523 templ_738
1585,2061124020,bus_name from  place_name ,leaving from  placename    sep_sent is this correct  sep_sent , templ_473 templ_1190
1586,2061124020,yes,leaving from  placename    sep_sent is this correct  sep_sent  placename where do you  placename  to go  sep_sent , templ_473 templ_1190 templ_211
1587,2061124020,num_th and carson,going to numth and carson   sep_sent is this correct  sep_sent , templ_637 templ_1190
1588,2061124020,no,what is your  placename , templ_1495
1589,2061124020,num_th and shady,going to numth and shady   sep_sent did i get that  placename , templ_1165 templ_270
1590,2061124020,no,where are you going  sep_sent , templ_1162
1591,2061124020, place_name ,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
1592,2061124020,yes,going to  placename    sep_sent is this correct  sep_sent okaywhen do you  placename  to travel  sep_sent , templ_1240 templ_1190 templ_900
1593,2061124020,now,end_of_chat,end_of_chat
1594,2061124021,6,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
1595,2061124021,bus_name,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
1596,2061124021,the now and and 9,if you  placename  to leave at timename  sep_sent say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1131 templ_488
1597,2061124021,bus_name,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
1598,2061124021,yeah,the busname   sep_sent is this correct  sep_sent alrightim sorry but i do not have the schedule for the busname   sep_sent the routes i currently cover are the following busname busname busname busname busname busname busname busname busname busname busname and  short_num  oh  short_num   sep_sent what can i do for you  sep_sent , templ_1409 templ_1190 templ_937 templ_833 templ_858
1599,2061124021,bus_name,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
1600,2061124021,no,what can i do for you  sep_sent , templ_1164
1601,2061124021,bus_name parade,for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_169
1602,2061124021,correct yes from i'd like to go from that and the  place_name   place_name ,leaving from  placename   placename    sep_sent did i get that  placename , templ_1445 templ_270
1603,2061124021,leaving  direction  bus_name p a,leaving from  placename   placename    sep_sent did i get that  placename , templ_1445 templ_270
1604,2061124021,have pride  place_name  num_th and richland bus_name,the busname   sep_sent did i get that  placename , templ_1409 templ_270
1605,2061124021,no,the busname   sep_sent did i get that  placename , templ_1409 templ_270
1606,2061124021,yes,the busname   sep_sent did i get that  placename alrightleaving from numth and richland   sep_sent is this correct  sep_sent , templ_1409 templ_108 templ_1190
1607,2061124021,bus_name,leaving from numth and richland   sep_sent is this correct  sep_sent , templ_260 templ_1190
1608,2061124021,now for  place_name ,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
1609,2061124021,bus_name,the busname   sep_sent did i get that  placename , templ_1409 templ_270
1610,2061124021,no,the busname   sep_sent did i get that  placename , templ_1409 templ_270
1611,2061124021,no,i think you  placename  the next bus   sep_sent am i  placename , templ_543 templ_934
1612,2061124021,take bus_name parade,you  placename  the next bus   sep_sent is this correct  sep_sent , templ_859 templ_1190
1613,2061124021,yeah bus_name,you  placename  the next bus   sep_sent is this correct  sep_sent alrightleaving from  placename    sep_sent did i get that  placename , templ_859 templ_1190 templ_1441 templ_270
1614,2061124021,no,leaving from numth and richland   sep_sent is this correct  sep_sent , templ_260 templ_1190
1615,2061124021,now bus_name leaving from leave  place_name  trying to ambridge,leaving from numth and richland   sep_sent did i get that  placename , templ_260 templ_270
1616,2061124021,yeah,leaving from numth and richland   sep_sent did i get that  placename  placename ambridge   sep_sent did i get that  placename ambridge   sep_sent did i get that  placename , templ_260 templ_570 templ_944 templ_270
1617,2061124021,yes,leaving from numth and richland   sep_sent did i get that  placename  placename ambridge   sep_sent did i get that  placename ambridge   sep_sent did i get that  placename okayim sorry but i do not have the schedule for buses serving ambridge   sep_sent currently i only cover some routes in the following neighborhoods  placename   placename  shadyside  placename   placename   placename   placename  and the  placename what can i do for you  sep_sent , templ_260 templ_570 templ_944 templ_430 templ_681
1618,2061124021,get it is bus from  direction  pittsburgh and that's and am bus_name,leaving from  direction  pittsburgh   sep_sent did i get that  placename , templ_605 templ_270
1619,2061124021,yes,leaving from  direction  pittsburgh   sep_sent did i get that  placename alrightthe busname   sep_sent did i get that  placename , templ_605 templ_545 templ_270
1620,2061124021,no bam  place_name ,what is your  placename , templ_1495
1621,2061124021,either  place_name  forbes and beeler,going to forbes and beeler   sep_sent is this correct  sep_sent , templ_562 templ_1190
1622,2061124021,what num_th  place_name  and  place_name  in the machine am or,going to forbes and beeler   sep_sent is this correct  sep_sent please use shorter answers because i have trouble understanding long senbusnames  sep_sent going to forbes and beeler   sep_sent is this correct  sep_sent , templ_562 templ_1190 templ_1439 templ_1201 templ_1190
1623,2061124021,the  place_name ,going to forbes and beeler   sep_sent did i get that  placename , templ_562 templ_270
1624,2061124021,now,where do you  placename  to go  sep_sent , templ_919
1625,2061124021, place_name  ambridge,ambridge   sep_sent did i get that  placename , templ_1056 templ_270
1626,2061124021,from pittsburgh,ambridge   sep_sent is this correct  sep_sent , templ_1056 templ_1190
1627,2061124021,no,where do you wanna go  sep_sent , templ_384
1628,2061124021,pm,for example you can say forbes and  placename   placename  or  placename  or say  placename  over to re placename   sep_sent , templ_1035
1629,2061124021, place_name  over re  place_name ,where are you going  sep_sent , templ_1162
1630,2061124021,num_th and hawkins  place_name  d d  place_name  p a,going to hawkins   sep_sent did i get that  placename , templ_345 templ_270
1631,2061124021,coming from frankstown and  place_name  incorrect p a 4 center  place_name  doll  place_name  4 center  place_name  coming form,going to hawkins   sep_sent is this correct  sep_sent , templ_345 templ_1190
1632,2061124021,yeah,going to hawkins   sep_sent is this correct  sep_sent  placename when do you  placename  to travel  sep_sent , templ_345 templ_1190 templ_956
1633,2061124021,8 30,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
1634,2061124021,yeah on the wood  place_name  leave  place_name ,leaving at timename  sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190 templ_408 templ_321 templ_1190
1635,2061124021,yes murdoch and beacon,leaving at timename  sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving dynamo way at beech at timename  sep_sent it will arrive at hawkins  placename  at numth at  short_num  oh timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_408 templ_321 templ_1190 templ_339 templ_1282 templ_224 templ_821 templ_1345 templ_1270 templ_1218 templ_425
1636,2061124021, place_name  a new query,leaving at timename  sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent let me check that for you  sep_sent there is a busname leaving dynamo way at beech at timename  sep_sent it will arrive at hawkins  placename  at numth at  short_num  oh timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_408 templ_321 templ_1190 templ_339 templ_1282 templ_224 templ_821 templ_1345 templ_1270 templ_1218 templ_425
